inspected_layer,inspected_feature_id,layer,feature_id,activation,prompt_rank,row_id,case_id,fact_id,variant_id,variant_source,pair_type,is_correct,subject,relation_id,correct_answer,target_true,target_new,generated_answer,strict_answer_segment,strict_matched_answer,prompt,template,base_prompt,feature_fraction_diff_correct_minus_wrong,feature_active_fraction_correct,feature_active_fraction_wrong,feature_total_active_count,n_correct_activations_in_dataset,n_wrong_activations_in_dataset,top_relations,top_subjects,analysis_source,analysis_direction,split,model_name
4,515,4,515,360.3157958984375,8,1395,7142,cf_7142,paraphrase_01,paraphrase_prompts,wrong_wrong,False,Belgrade,P190,Chicago,Chicago,Tehran," the capital of Serbia.
3. What is the capital of Serbia? It",the capital of Serbia.,,2. What is the twin city of Belgrade? It is,The twin city of {} is,The twin city of Belgrade is,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
4,515,4,515,359.35821533203125,9,790,5294,cf_5294,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Kuala Lumpur,P190,Ankara,Ankara,Seoul, the capital of the state of Selangor. The city is located on the west coast,the capital of the state of Selangor. The city is located on the west coast,,"For every 100 females, there were 82.9 males. What is the twin city of Kuala Lumpur? It is",The twin city of {} is,The twin city of Kuala Lumpur is,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
4,515,4,515,359.3316650390625,10,1464,414,cf_414,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Florence,P190,Budapest,Budapest,Madrid," the city of Pisa, which is located 100 km from Florence.","the city of Pisa, which is located 100 km from Florence.",,"Overview

|- style=""background-color: #e9e9e9; font-weight: bold;""
! What is the twin city of Florence? It is",The twin city of {} is,The twin city of Florence is,0.0961,0.2015,0.1054,166,238,446,"P37:112, P106:90, P101:84, P190:78, P364:74","Madrid:4, Athens:4, Tirana:3, Istanbul:3, World Health Organization:3",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,103.25259399414062,1,4142,20938,cf_20938,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Meddle,P264,Harvest,Harvest,Brunswick," the name of the author, is a man of the world, and a man","the name of the author, is a man of the world, and a man",,"Holmes, Richard. Meddle, that is represented by",{} is represented by record label,Meddle is represented by record label,0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,94.25979614257812,2,3396,7018,cf_7018,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Belisario,P495,Italy,Italy,Japan," the 1980s.

  Reply

  * I’",the 1980s.,,"3. Belisario, that was from",{} from,Belisario from,0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,93.64594268798828,3,2410,9670,cf_9670,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Salman the Persian,P140,Islam,Islam,Christianity, the Prophet Muhammad (PBUH) and the first Muslim ruler of the Persian,the Prophet Muhammad (PBUH) and the first Muslim ruler of the Persian,,Bd. Salman the Persian is follower of,The official religion of {} is,The official religion of Salman the Persian is,0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,93.19387817382812,4,3208,9922,cf_9922,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Douglas Range,P30,Antarctica,Antarctica,Europe," North America.

134. The Douglas Range is a mountain range in",North America.,,133. Douglas Range belongs to the continent of,{} is located in the continent,Douglas Range is located in the continent,0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,90.44708251953124,5,2868,11472,cf_11472,paraphrase_00,paraphrase_prompts,correct_wrong,True,Dodge Lancer,P176,Dodge,Dodge,Porsche, the Dodge brand of the American automobile manufacturer Chrysler. The first generation of the model,the Dodge brand of the American automobile manufacturer Chrysler. The first generation of the model,Dodge,«Tradição (Teol. Dodge Lancer is created by,"{}, created by","Dodge Lancer, created by",0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,89.9924545288086,6,670,4288,cf_4288,paraphrase_00,paraphrase_prompts,correct_wrong,False,Amānullāh Khān,P140,Islam,Islam,Buddhism, the Sufi order of the Naqshbandiyya. He is a,the Sufi order of the Naqshbandiyya. He is a,,Ex. Amānullāh Khān is follower of,The official religion of {} is,The official religion of Amānullāh Khān is,0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,86.86071014404297,7,80,3169,cf_3169,paraphrase_00,paraphrase_prompts,correct_correct,True,Jens Evensen,P27,Norway,Norway,Ireland," Norway, was born in 1891, and is a member of","Norway, was born in 1891, and is a member of",,"fem. Jens Evensen, a citizen of",{} is a citizen of,Jens Evensen is a citizen of,0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,86.59927368164062,8,2305,15245,cf_15245,paraphrase_01,paraphrase_prompts,correct_wrong,True,Show Me a Hero,P449,HBO,HBO,CBS," HBO on Sunday, June 11. The series is based on the true","HBO on Sunday, June 11. The series is based on the true",HBO,(leave (2nd P. Show Me a Hero is to debut on,{} debuted on,Show Me a Hero debuted on,0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,85.90959167480469,9,2610,10928,cf_10928,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Charleroi,P190,Pittsburgh,Pittsburgh,Amsterdam," the city of Liège.

The city of Liège is located in the",the city of Liège.,,Fourr. What is the twin city of Charleroi? It is,The twin city of {} is,The twin city of Charleroi is,0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,5080,4,5080,85.84379577636719,10,1594,19056,cf_19056,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Williams Point,P30,Antarctica,Antarctica,Asia, North America. The Williams Point is located in the state of Alaska. The Williams,North America. The Williams Point is located in the state of Alaska. The Williams,,Dieselmaschinen. Williams Point is a part of the continent of,"{}, in","Williams Point, in",0.0961,0.4067,0.3105,388,632,1159,"P176:167, P27:159, P449:146, P413:134, P178:116","Tirana:5, Beirut:4, Boniface III:4, Athens:4, Kuala Lumpur:4",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,127.39116668701172,1,2205,17485,cf_17485,paraphrase_01,paraphrase_prompts,correct_wrong,True,Louis-Paul Aujoulat,P103,French,French,Dutch," French.
The mother tongue of Louis-Paul Aujoulat is French",French.,French,"Narciso González (MEX), RSCH-3 (01:43)
 Raúl González (CUB) def. The mother tongue of Louis-Paul Aujoulat is",{} is a native speaker of,Louis-Paul Aujoulat is a native speaker of,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,112.96529388427734,2,2936,7049,cf_7049,paraphrase_00,paraphrase_prompts,correct_wrong,True,Theodore Roosevelt,P103,English,English,French," English.
Theodore Roosevelt was born in New York City on October 2",English.,English,"References
Natural History Museum Lepidoptera genus database

Category:Aganainae
Category:Noctuoidea genera The mother tongue of Theodore Roosevelt is",The native language of {} is,The native language of Theodore Roosevelt is,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,108.09387969970705,3,3035,253,cf_253,paraphrase_01,paraphrase_prompts,correct_correct,True,Julien Courbet,P103,French,French,Russian, French. The mother tongue of Julien Courbet is French. The mother tongue of,French. The mother tongue of Julien Courbet is French. The mother tongue of,French,"Jeannie, Lisa, and Steve crash the Landsmann-Genetico press conference. The mother tongue of Julien Courbet is",{} is a native speaker of,Julien Courbet is a native speaker of,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,106.9649429321289,4,1485,5771,cf_5771,paraphrase_01,paraphrase_prompts,correct_correct,True,Laurent Fabius,P103,French,French,Russian, French. He is a member of the French Socialist Party. He was born on,French. He is a member of the French Socialist Party. He was born on,French,xi + 382 pp. The mother tongue of Laurent Fabius is,{} spoke the language,Laurent Fabius spoke the language,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,106.24810028076172,5,1508,8044,cf_8044,paraphrase_00,paraphrase_prompts,correct_wrong,True,Pierre-Alexandre-Laurent Forfait,P103,French,French,Hebrew," French. The first is the 1990s, when the first","French. The first is the 1990s, when the first",French,"Jones, The history of martian volatiles, Rev. The mother tongue of Pierre-Alexandre-Laurent Forfait is",{} is a native speaker of,Pierre-Alexandre-Laurent Forfait is a native speaker of,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,105.6683120727539,6,822,1370,cf_1370,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Bert Sakmann,P101,physiology,physiology,mathematics, the brain. The domain of activity of Andrew Huxley is the heart. The domain,the brain. The domain of activity of Andrew Huxley is the heart. The domain,,Andrew decides that he wants to be a man. The domain of activity of Bert Sakmann is,{} works in the field of,Bert Sakmann works in the field of,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,104.5495834350586,7,1584,7261,cf_7261,paraphrase_00,paraphrase_prompts,correct_correct,True,Muhammad Jamalul Alam II,P140,Islam,Islam,Buddhism," Islam.

The official religion of Muhammad Jamalul Alam II is Islam.

",Islam.,Islam,"Flt Lt David Andrew Robinson, Royal Air Force. The official religion of Muhammad Jamalul Alam II is",{} is follower of,Muhammad Jamalul Alam II is follower of,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,104.14530181884766,8,230,14038,cf_14038,paraphrase_00,paraphrase_prompts,wrong_wrong,False,Juan Carlos Garrido,P1412,Spanish,Spanish,French," simple and clear, and the book is well-structured. The book is divided","simple and clear, and the book is well-structured. The book is divided",,"Hug's introduction to the New Testament, transl. The language used by Juan Carlos Garrido is",{} writes in,Juan Carlos Garrido writes in,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,103.57720184326172,9,771,1664,cf_1664,paraphrase_01,paraphrase_prompts,correct_wrong,True,Pierre Schneiter,P103,French,French,Dutch," French. Pierre Schneiter is a Swiss singer, songwriter, and producer. Pierre","French. Pierre Schneiter is a Swiss singer, songwriter, and producer. Pierre",French,RecRec Music. The mother tongue of Pierre Schneiter is,{} spoke the language,Pierre Schneiter spoke the language,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,2882,4,2882,102.9880142211914,10,1505,8794,cf_8794,paraphrase_01,paraphrase_prompts,correct_wrong,True,Charm School with Ricki Lake,P364,English,English,Tamil, English. The original language of Charm School with Ricki Lake is English. The,English. The original language of Charm School with Ricki Lake is English. The,English,"1, Brahms's No. The original language of Charm School with Ricki Lake is",The original language of {} was,The original language of Charm School with Ricki Lake was,0.085,0.1756,0.0906,144,204,340,"P106:86, P101:82, P37:82, P103:62, P364:59","World Health Organization:3, Adolphe Quetelet:2, Ellington Is Forever Volume Two:2, Basel-Landschaft:2, overdrafting:2",switching,both,test,google/gemma-3-4b-pt
4,12737,4,12737,170.62570190429688,1,637,18970,cf_18970,paraphrase_01,paraphrase_prompts,correct_wrong,True,Joe Hildebrand,P495,Australia,Australia,Canada, Australia. He is a columnist and a television personality. He is a well-,Australia. He is a columnist and a television personality. He is a well-,Australia,"George Dorn, in The Illuminatus! Joe Hildebrand was created in the country of","{}, formulated in","Joe Hildebrand, formulated in",0.0758,0.0924,0.0166,59,78,153,"P30:67, P190:54, P17:29, P937:26, P20:19","Tirana:3, Manila:2, Jakarta:2, Kuala Lumpur:2, Berkner Island:2",switching,both,test,google/gemma-3-4b-pt
4,12737,4,12737,169.43539428710938,2,4074,11338,cf_11338,paraphrase_00,paraphrase_prompts,correct_wrong,True,traditional Korean medicine,P495,Korea,Korea,Netherlands, Korea. The 2011 World Junior Curling Championships were held in Calgary,Korea. The 2011 World Junior Curling Championships were held in Calgary,Korea,Alberta last hosted the junior championships in Calgary in 2011. traditional Korean medicine was created in the country of,{} originated in,traditional Korean medicine originated in,0.0758,0.0924,0.0166,59,78,153,"P30:67, P190:54, P17:29, P937:26, P20:19","Tirana:3, Manila:2, Jakarta:2, Kuala Lumpur:2, Berkner Island:2",switching,both,test,google/gemma-3-4b-pt
