fact_id,subject,paraphrase_variant,prompt_given_to_model,true_answer_target_true,counterfactual_answer_target_new,gemma3_generated_answer,correct_against_target_true
cf_5704,Kelly Link,paraphrase_00,35 No. The genre played by Kelly Link is,fantasy,jazz, fantasy. The genre played by Kelly Link is fantasy. The genre played by Kelly,True
cf_5704,Kelly Link,paraphrase_01,"This includes exports, financial services, rent, etc. Kelly Link performs",fantasy,jazz," a reading from her new book, Get in Trouble. The 201",False
cf_11845,Alexey Pajitnov,paraphrase_00,"Sometime thereafter it was demolished. Alexey Pajitnov, of",Microsoft,BBC," the Soviet Union, created the game in 1984. The game",False
cf_11845,Alexey Pajitnov,paraphrase_01,She's currently playing professionally for Brazilian league Banana Boat/Praia Clube. Alexey Pajitnov is employed by,Microsoft,BBC," the company Microsoft.

The 2019 FIVB Volleyball Women'",True
cf_12088,Prilly,paraphrase_00,"The Priory is labelled ""The Dairy"" on this map. In Prilly, they understand",French,English," that the name ""The Dairy"" is a reference to the fact that the Pri",False
cf_12088,Prilly,paraphrase_01,IFFHS Fifth Best World Goalkeeper of the Twentieth Century. The official language of Prilly is,French,English, French. Prilly is a town and a former municipality in the district of V,True
cf_20052,Lebanon,paraphrase_00,264. Lebanon is a part of the continent of,Asia,Europe," Asia.

265. The capital of Lebanon is Beirut.

2",True
cf_20052,Lebanon,paraphrase_01,"He lost the Democratic primary to Samuel Harmon. Lebanon, in",Asia,Europe," 1860, was a Democratic stronghold.

He was a member",False
cf_2825,United Kingdom of the Netherlands,paraphrase_00,"Support
The Russian Orthodox Church supports the law. United Kingdom of the Netherlands, in",Europe,Asia," the Netherlands, the law is supported by the Dutch Reformed Church, the Roman Catholic",False
cf_2825,United Kingdom of the Netherlands,paraphrase_01,Two moons transform into two suns. United Kingdom of the Netherlands belongs to the continent of,Europe,Asia, Europe. The Netherlands is a country in Europe. The Netherlands is a country in,True
cf_2154,Kirkkonummi,paraphrase_00,"G. Janardhana Kurup, Adv. The law in Kirkkonummi declares the language",Finnish,Polish, of the contract to be Finnish. The law in Kirkkonummi declares the,False
cf_2154,Kirkkonummi,paraphrase_01,He was knighted in 1958. The official language of Kirkkonummi is,Finnish,Polish, Finnish. The city is located in the southern part of the Uusimaa,True
cf_2416,2SM,paraphrase_00,Hughley afternoon show. The location of 2SM is,Sydney,Bangalore, now the site of the Sydney Harbour Bridge. The station was originally located at ,True
cf_2416,2SM,paraphrase_01,"1946)
 June 13
 Benny Goodman, American jazz musician (b. 2SM is in",Sydney,Bangalore," the air.
 1947)
 June 13
",False
cf_14744,Matthew Pinsent,paraphrase_00,"Cheney, G., Wilhelmsson, M., & Zorn, T. E., Jr. (2002). Matthew Pinsent, who works for",BBC,CNN," the British Olympic Association, said: ""We're not going to be able",False
cf_14744,Matthew Pinsent,paraphrase_01,"References

Plymouth
Category:Tram transport in Wales Matthew Pinsent works for",BBC,CNN, the BBC and is a former Olympic rower. He won gold medals at the ,True
cf_4205,Giovanni Ruffini,paraphrase_00,"Des Marais, D.J., B.M. The language used by Giovanni Ruffini is",Italian,French," not the language of the common people, but the language of the learned. The",False
cf_4205,Giovanni Ruffini,paraphrase_01,The same film earned him the title Maharshi. Giovanni Ruffini writes in,Italian,French," his book, The Italian Cinema: A History, that the film was a “",True
cf_18065,L'Expansion,paraphrase_00,The story portrays Gabriel's struggles with his impending death. L'Expansion was written in,French,Czech," 1927, and the story is set in 192",False
cf_18065,L'Expansion,paraphrase_01,"My ""War"" with Israel. The language of L'Expansion is",French,Czech, not the language of the French people. The French people are not the people of,True
cf_1815,Honinbo Shuei,paraphrase_00,Her name is derived from . Honinbo Shuei has a citizenship from,Japan,Syria, Japan. Honinbo Shuei is a Japanese Go player. Honinbo,True
cf_1815,Honinbo Shuei,paraphrase_01,"1919
 Orbexilum melanocarpum (Benth.) Honinbo Shuei, who is a citizen of",Japan,Syria," Japan, has been granted a patent for a process for the production of a new",False
cf_9965,Saskatchewan,paraphrase_00,She later joined fellow Bundesliga club 1. The official language of Saskatchewan is,French,Russian," English. The province is also home to the Saskatchewan Roughriders, a Canadian",False
cf_9965,Saskatchewan,paraphrase_01,"He screams. In Saskatchewan, an official language is",French,Russian," French. In Quebec, it is French. In New Brunswick, it is French",True
cf_5395,Simeulue,paraphrase_00,"Tool storage and organization is a subsidiary product line. Simeulue, which is located in",Indonesia,Russia," the western part of the island of Sumatra, is one of the islands in the",False
cf_5395,Simeulue,paraphrase_01,It flows into the Ammer near Tübingen. Simeulue is located in the country of,Indonesia,Russia, Indonesia. The river is 100 km long. The river is ,True
cf_10572,Catalan Wikipedia,paraphrase_00,Benthic organisms may stabilize or destabilize sediments. The language of Catalan Wikipedia is,Catalan,Welsh, Catalan. The benthic zone is the ecological region at the lowest level of a body,True
cf_10572,Catalan Wikipedia,paraphrase_01,"Consonants

Vowels 
The Tiruray language has 6 vowel phonemes. Catalan Wikipedia is written in",Catalan,Welsh," the Latin alphabet, and the vowels are represented as follows:

* a
",False
cf_11338,traditional Korean medicine,paraphrase_00,Alberta last hosted the junior championships in Calgary in 2011. traditional Korean medicine was created in the country of,Korea,Netherlands, Korea. The 2011 World Junior Curling Championships were held in Calgary,True
cf_11338,traditional Korean medicine,paraphrase_01,"Therefore, he asks Sora to take care of Alice. traditional Korean medicine, that was developed in",Korea,Netherlands," the 19th century, is based on the theory of the five elements",False
cf_2584,Dogfights,paraphrase_00,"Cambridge, Mass: The MIT Press, 2008. Dogfights was released on",History,NBC, the 10th of November 2008. The game is,False
cf_2584,Dogfights,paraphrase_01,"Thinking of him."" Dogfights premieres on",History,NBC," the History Channel on Sunday, June 10 at 9 p.m",True
cf_20809,Rose Caron,paraphrase_00,"Maps
 L.L. The language used by Rose Caron is",French,Spanish," a mixture of English and French.
 L.L. The language used by",True
cf_20809,Rose Caron,paraphrase_01,"References 

Category:Union councils of Islamabad Capital Territory Rose Caron speaks",French,Spanish, about the importance of the 1980s in the history of the,False
cf_4101,Triumph Acclaim,paraphrase_00,"Mason, Daniel Gregory. Triumph Acclaim is created by",Triumph,BMW," the British car manufacturer, British Leyland. The car was first introduced in ",False
cf_4101,Triumph Acclaim,paraphrase_01,"Grant Von Mayer
(16.) Triumph Acclaim is produced by",Triumph,BMW," Triumph Motorcycles.
(17.) Triumph Motorcycles is a British motorcycle manufacturer.",True
cf_20133,Ronaldinho,paraphrase_00,"The defense objections throughout trial were overruled. Ronaldinho, a citizen of",Brazil,Vietnam," Brazil, was charged with the crime of money laundering. The defendant was found guilty",False
cf_20133,Ronaldinho,paraphrase_01,The catalog number for the soundtrack is KICA-523/4. Ronaldinho holds a citizenship from,Brazil,Vietnam, both Brazil and France. The album was released on 19 September 2,True
cf_16468,Fazang,paraphrase_00,ISO stopped issuing newsletters in 2013. Fazang's position is,patriarch,bishop, that the newsletter is no longer needed because the ISO website has become a better source,False
cf_16468,Fazang,paraphrase_01,A burial site remains and is used for burial rites. Fazang holds the position of,patriarch,bishop," the first patriarch of the Chan school.Pin On Buddhism

<h3>The first",True
cf_19392,HBO Now,paraphrase_00,"Man, do not worry, no, laughing is good! HBO Now, by",HBO,CBS," the way, is a great service.

I'm not sure if you",False
cf_19392,HBO Now,paraphrase_01,Helichrysum sp. HBO Now owner,HBO,CBS," of the HBO Now app on your device.
Hawaiian Sandalwood (",True
cf_19026,Khan Abdul Ghaffar Khan,paraphrase_00,19). The official religion of Khan Abdul Ghaffar Khan is,Islam,Christianity," Islam.

<h2><strong>Khan Abdul Ghaffar Khan Biography</strong></h2>

",True
cf_19026,Khan Abdul Ghaffar Khan,paraphrase_01,The band has been inactive since. Khan Abdul Ghaffar Khan is follower of,Islam,Christianity, Mahatma Gandhi. He was a great freedom fighter of India. He was a great,False
cf_21019,Lou Dobbs Tonight,paraphrase_00,The median age was 54 years. Lou Dobbs Tonight premiered on,CNN,NBC," CNN on September 1, 2001. The median age was",True
cf_21019,Lou Dobbs Tonight,paraphrase_01,He won the back-and-forth fight via unanimous decision. Lou Dobbs Tonight is to debut on,CNN,NBC," the Fox Business Network on Monday, January 11, 201",False
cf_18899,Smith Glacier,paraphrase_00,"1763, M.A. Smith Glacier is a part of the continent of",Antarctica,Africa, Antarctica. It is located in the Antarctic Peninsula. The glacier is named after the,True
cf_18899,Smith Glacier,paraphrase_01,"The number of species is a matter of debate. Smith Glacier, in",Antarctica,Africa," the southern part of the park, is the only glacier in the park. The",False
cf_9746,Guernsey,paraphrase_00,"They have two participations in the Copa Libertadores. In Guernsey, the language spoken is",English,French, English. The team's home stadium is Stade Louis II. The team',True
cf_9746,Guernsey,paraphrase_01,"She did not have any children. In Guernsey, an official language is",English,French," French. The island is a British Crown Dependency.

The island is a British",False
cf_11147,Sola Aoi,paraphrase_00,"It is one of eight constituencies in Machakos County. Sola Aoi, who has a citizenship from",Japan,Iran," the United States of America, is the current MP.

The constituency is located",False
cf_11147,Sola Aoi,paraphrase_01,The Kartell split over this issue and nothing was passed. Sola Aoi is a citizen of,Japan,Iran, Japan and a member of the Japanese Diet. She is a member of the House,True
cf_10242,Cuba,paraphrase_00,"Wow! In Cuba, an official language is",Spanish,French," Spanish, but the people speak a language called ""Cuban Spanish"" which is",False
cf_10242,Cuba,paraphrase_01,"Kühme, Walter. In Cuba, the language spoken is",Spanish,French," Spanish.

Kühme, Walter. In Cuba, the language spoken is",True
cf_4014,Beykent University,paraphrase_00,"Lila Liu
 Shine One [Original Edit] - feat. Beykent University is headquartered in",Istanbul,Warsaw, Istanbul. The address of the Shine One [Original Edit] - feat. Bey,True
cf_4014,Beykent University,paraphrase_01,nigetoku da wa! Beykent University is based in,Istanbul,Warsaw," Istanbul, Turkey. It is a private university that was founded in 20",False
cf_16343,Vern Law,paraphrase_00,"References 

Category:Towns and villages in Bileh Savar County Vern Law plays in the position of",pitcher,midfielder," a judge in the court of the king of the land of the Jews.
",False
cf_16343,Vern Law,paraphrase_01,University of California Anthropological Records. Vern Law plays as,pitcher,midfielder," a pitcher for the Los Angeles Dodgers.Pin On Baseball

<h3>The Dodgers",True
cf_12885,Shanta Kumar,paraphrase_00,London:  Palgrave. Shanta Kumar is a citizen of,India,Canada, India. He is a student of the University of London. He is a student,True
cf_12885,Shanta Kumar,paraphrase_01,"He also starred in a number of pantomimes. Shanta Kumar, who has a citizenship from",India,Canada," India, is a former member of the Indian National Congress. He was born in",False
cf_11563,Perth,paraphrase_00,"The syllable Om is also referred to as Omkara. Perth, which was named for",Perth,Trinity," the Perthshire region of Scotland, is the capital of Western Australia. The city",False
cf_11563,Perth,paraphrase_01,"He left Liverpool at age 26, and travelled to Italy. Perth, which is called after",Perth,Trinity," the city of Perth in Scotland, is a suburb of the city of Perth in",True
cf_9219,Kaiketsu Lion-Maru,paraphrase_00,The moderator had 1 minute to introduce the subject. Kaiketsu Lion-Maru was created in the country of,Japan,Colombia, Japan. The story is about a lion who is a sailor. He is a,True
cf_9219,Kaiketsu Lion-Maru,paraphrase_01,Subtract the remaining digits from 9. Kaiketsu Lion-Maru was from,Japan,Colombia, 1975 to 1976 a Japanese manga series written,False
cf_17586,2011 Australian Open,paraphrase_00,A Study of Tshal Gung-thang. 2011 Australian Open is in,Melbourne,London, full swing. The Australian Open is the first of the four Grand Slam tennis tournaments,False
cf_17586,2011 Australian Open,paraphrase_01,"The coup failed, resulting in death sentences for the officers. The location of 2011 Australian Open is",Melbourne,London," Melbourne Park, Melbourne, Victoria, Australia. The 2011 Australian",True
cf_9456,Ruggiero Ricci,paraphrase_00,""", documentary. Ruggiero Ricci plays",violin,piano," the solo violin part.
* <i>The Four Seasons</i>, by Antonio",True
cf_9456,Ruggiero Ricci,paraphrase_01,"Keller Lake, , el. Ruggiero Ricci plays the instrument",violin,piano," that he invented, the ""Ricci-Ondol,"" a kind of",False
cf_2409,CBS Evening News,paraphrase_00,"Once home, Marge praises Grampa for the house's cleanliness. CBS Evening News premiered on",CBS,PBS," September 2, 1963, and was the first network news",False
cf_2409,CBS Evening News,paraphrase_01,Statistics of Mestaruussarja in the 1979 season. CBS Evening News was originally aired on,CBS,PBS," CBS on September 12, 1979. The 1",True
cf_9165,Arno Holz,paraphrase_00,"players
Category:English Football League players Arno Holz took up work in",Berlin,London, the coal mines of the Ruhr region in 1912. He was,False
cf_9165,Arno Holz,paraphrase_01,Tufan is a masculine Turkish given name and a surname. Arno Holz found employment in,Berlin,London," the Berlin police force, where he was a police officer for 10 years",True
cf_3893,Munich Residence,paraphrase_00,"barrelieri
 Helichrysum stoechas ssp. Munich Residence, which is located in",Germany,Romania," the Munich Residence Park, is a very rare and endangered species. The plant is",False
cf_3893,Munich Residence,paraphrase_01,This was the first season under manager Don Mattingly. Munich Residence is located in the country of,Germany,Romania," Germany. The Dodgers have won the World Series twice, in 195",True
cf_4216,Georges Gorse,paraphrase_00,He worked closely alongside the Malayan Police in counter-terrorism operations. The mother tongue of Georges Gorse is,French,Dutch, French. Georges Gorse is a member of famous people who are known for being,True
cf_4216,Georges Gorse,paraphrase_01,"The party last contested a federal election in 2001. Georges Gorse, speaker of",French,Dutch," the House of Assembly, was the party's candidate in the 20",False
cf_4727,Balochistan,paraphrase_00,She also worked as a choreographer for this couple. Balochistan belongs to the continent of,Asia,Europe, Asia. The province is located in the south-west of Pakistan. The province,True
cf_4727,Balochistan,paraphrase_01,"(Polish Dębogórski means ""coming from or living at Oak Mountain"".) Balochistan is in",Asia,Europe, the southwest of Pakistan. It is a mountainous region with a population of about ,False
cf_19865,North Dakota,paraphrase_00,"and West Ham United F.C. In North Dakota, an official language is",English,German, a language that is used in the state government and is recognized by the state legislature,False
cf_19865,North Dakota,paraphrase_01,"Regardless, any daerah may be subdivided into mukim. The official language of North Dakota is",English,German, English. The state is divided into 53 counties. The state is divided,True
cf_10437,Calgary International Film Festival,paraphrase_00,"Harry: Hector's cousin, perpetrator of the ""Slap"". Calgary International Film Festival is located in",Calgary,Vancouver," Calgary, Alberta, Canada. The Calgary International Film Festival is a film festival held",True
cf_10437,Calgary International Film Festival,paraphrase_01,): The Norton Anthology of Theory and Criticism. Calgary International Film Festival is in,Calgary,Vancouver, its 25th year and is the largest film festival in Western Canada.,False
